PacketCounter,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Roll,Pitch,Yaw
5921,11.430841,2.852698,1.752029,0.119762,-0.747023,2.672576,39.922577,-59.938734,70.082628
5922,12.056126,2.825372,1.645238,0.237361,-0.819684,2.704845,38.449916,-61.282755,71.927467
5923,12.64317,2.837961,1.57494,0.338119,-0.882454,2.722785,36.899636,-62.636286,73.90554
5924,13.235495,2.899834,1.604284,0.416283,-0.937296,2.735624,35.243577,-63.994038,76.02454
5925,13.950188,2.913679,1.863414,0.410809,-1.011342,2.740389,33.423481,-65.358097,78.300274
5926,14.72117,2.660427,1.6114,0.494048,-1.079799,2.727314,31.483085,-66.719503,80.732007
5927,15.324701,2.752637,1.701596,0.604681,-1.151682,2.732759,29.382613,-68.081681,83.38378
5928,16.142881,2.819334,1.602181,0.718545,-1.197062,2.714807,27.100845,-69.422802,86.272264
5929,16.585625,2.932952,1.453233,0.853402,-1.207069,2.65205,24.645067,-70.70843,89.405569
5930,16.424304,3.038339,1.30549,1.004704,-1.204832,2.556754,22.047843,-71.923629,92.753546
5931,15.912571,3.067432,1.251625,1.169756,-1.148539,2.475317,19.240784,-73.039829,96.400378
5932,15.622231,3.177456,1.353606,1.289574,-1.115093,2.338233,16.314556,-74.058088,100.22055
5933,15.225856,3.210542,1.531261,1.345163,-1.05639,2.204414,13.226507,-74.965679,104.224823
5934,14.516715,2.84408,1.841347,1.387141,-0.944413,2.078989,9.967419,-75.735859,108.413574
5935,13.754663,2.927307,1.994775,1.506465,-0.825844,1.91929,6.71828,-76.363675,112.650742
5936,13.237283,2.989164,2.068329,1.589801,-0.698528,1.731969,3.623212,-76.852057,116.767434
5937,12.664995,3.05555,2.088964,1.674971,-0.544299,1.543283,0.792008,-77.197473,120.657549
5938,11.876473,2.948335,1.966102,1.700314,-0.425132,1.328091,-1.629036,-77.435537,124.136549
5939,11.219438,2.693135,1.704524,1.684064,-0.351925,1.107195,-3.576589,-77.607631,127.119398
5940,11.425393,2.298016,1.271587,1.711965,-0.274981,0.907701,-5.027794,-77.72562,129.607799
5941,11.344,2.04993,0.95811,1.806252,-0.163207,0.747296,-6.004153,-77.776925,131.665825
5942,11.090421,1.999048,0.803353,1.914774,-0.075617,0.608302,-6.534508,-77.781763,133.329865
5943,10.914191,2.105829,0.739349,1.98071,-0.009006,0.470351,-6.64361,-77.755381,134.602512
5944,10.789827,2.173194,0.772743,2.024997,0.041903,0.319833,-6.314275,-77.710676,135.451698
5945,10.187558,2.091893,0.832165,2.07843,0.116133,0.207237,-5.637963,-77.631628,135.97806
5946,9.669778,2.062348,0.861995,2.146828,0.156505,0.089506,-4.609474,-77.53759,136.183307
5947,8.955139,2.071118,0.873614,2.228887,0.21203,0.003792,-3.309971,-77.415824,136.159924
5948,8.500069,2.045858,0.937543,2.27224,0.231133,-0.087951,-1.763493,-77.285658,135.908128
5949,8.0228,1.936387,0.971787,2.329127,0.266257,-0.14569,-0.055871,-77.134111,135.525095
5950,7.495376,2.091498,1.105901,2.381437,0.286797,-0.186658,1.757303,-76.968184,135.063543
5951,6.850093,2.00516,1.26831,2.417432,0.304819,-0.209062,3.615752,-76.787847,134.577114
5952,6.33586,1.945269,1.423752,2.440858,0.299799,-0.224642,5.49358,-76.606432,134.083445
5953,5.94331,1.884286,1.42328,2.48544,0.295667,-0.223376,7.364496,-76.423536,133.623642
5954,5.568241,1.821167,1.475541,2.52677,0.289376,-0.204618,9.185722,-76.242693,133.23813
5955,5.197985,1.798732,1.400959,2.567296,0.274036,-0.183119,10.960428,-76.069548,132.925156
5956,4.888911,1.835326,1.350116,2.588584,0.254499,-0.152734,12.661901,-75.909077,132.699001
5957,4.690976,1.860571,1.237892,2.607142,0.223405,-0.125849,14.311636,-75.767597,132.538175
5958,4.561557,1.869451,1.159688,2.615318,0.179865,-0.089657,15.894192,-75.654946,132.450261
5959,4.361234,1.92046,1.108843,2.620061,0.145291,-0.035416,17.375014,-75.56919,132.471445
5960,4.338088,1.982474,1.077424,2.610944,0.100208,0.03124,18.730829,-75.520429,132.61503
5961,4.483202,2.105084,1.15294,2.570622,0.055184,0.106635,19.937094,-75.510633,132.890692
5962,4.594058,2.230948,1.396168,2.493582,0.012609,0.178838,20.979086,-75.54,133.288955
5963,4.797918,2.355729,1.677113,2.373023,-0.032433,0.253197,21.837498,-75.610041,133.807014
5964,5.062662,2.469077,2.022202,2.217257,-0.060258,0.329547,22.469613,-75.71357,134.464675
5965,5.301302,2.484572,2.189034,2.044129,-0.087821,0.419718,22.839241,-75.852358,135.292361
5966,5.550802,2.533052,2.238607,1.881498,-0.123805,0.49923,22.97023,-76.029395,136.267495
5967,5.85369,2.525219,2.477249,1.7073,-0.160494,0.575816,22.860591,-76.242199,137.389084
5968,6.216658,2.38432,2.702468,1.534551,-0.205333,0.65558,22.492359,-76.495937,138.671564
5969,6.477759,2.393691,2.844841,1.358938,-0.248545,0.725177,21.876116,-76.784248,140.106638
5970,6.778757,2.433445,2.973078,1.178111,-0.307903,0.788198,21.010458,-77.113918,141.687013
5971,7.112883,2.512997,3.352592,0.984571,-0.350684,0.845917,19.870984,-77.47093,143.435134
5972,7.407484,2.594078,3.7192,0.770509,-0.404267,0.886953,18.459323,-77.856903,145.330915
5973,7.572924,2.626338,4.088141,0.553244,-0.451474,0.915763,16.781815,-78.261631,147.371671
5974,7.831379,2.613634,4.26345,0.348965,-0.517137,0.929488,14.85832,-78.692202,149.537637
5975,8.153254,2.576183,4.392456,0.1483,-0.595548,0.941808,12.682134,-79.151298,151.844354
5976,8.616358,2.570453,4.531555,-0.05464,-0.672921,0.952454,10.195633,-79.637692,154.341057
5977,9.177334,2.534769,4.703778,-0.241255,-0.743441,0.965968,7.356426,-80.142209,157.087741
5978,9.682628,2.53647,4.998758,-0.429501,-0.789297,0.973417,4.089648,-80.648031,160.150205
5979,10.039165,2.60271,5.290295,-0.62241,-0.832849,0.973346,0.375237,-81.145667,163.554467
5980,10.435821,2.673741,5.594077,-0.819743,-0.878477,0.970332,-3.874379,-81.631962,167.37631
5981,10.990281,2.621126,5.919913,-1.05055,-0.911749,0.964219,-8.709247,-82.089734,171.656572
5982,11.616222,2.653292,6.049295,-1.274692,-0.944392,0.947744,-14.180963,-82.51241,176.439864
5983,12.215918,2.546491,6.145654,-1.447117,-0.9546,0.91652,-20.173435,-82.879032,-178.349602
5984,12.722426,2.41183,6.134559,-1.55925,-0.935394,0.874358,-26.575156,-83.172091,-172.801411
5985,13.193464,2.288353,6.005035,-1.634201,-0.91608,0.817394,-33.162566,-83.393252,-167.10554
5986,13.73673,2.111068,5.678563,-1.652659,-0.89129,0.756516,-39.817095,-83.545544,-161.361829
5987,14.292172,2.021825,5.419291,-1.619443,-0.842117,0.697194,-46.248036,-83.625094,-155.817598
5988,14.543106,1.995824,5.21195,-1.572721,-0.776029,0.634718,-52.303076,-83.638728,-150.632825
5989,14.602706,2.063969,5.104041,-1.520484,-0.687705,0.550363,-57.652202,-83.606508,-146.119739
5990,14.152242,2.142531,5.136694,-1.477383,-0.571853,0.452521,-62.177016,-83.54541,-142.419294
5991,13.439914,2.180908,5.133832,-1.451378,-0.459783,0.342586,-65.816418,-83.4849,-139.585347
5992,13.01699,2.198504,5.217129,-1.456785,-0.339154,0.220185,-68.645355,-83.442751,-137.579156
5993,12.551508,2.206629,5.205068,-1.473077,-0.208064,0.089528,-70.580845,-83.437012,-136.47162
5994,11.829686,2.136908,5.213123,-1.485039,-0.068538,-0.049133,-71.679832,-83.475302,-136.222984
5995,11.157351,2.170143,5.058587,-1.500763,0.072242,-0.201049,-71.83563,-83.572731,-136.921902
5996,10.626735,2.276157,4.842589,-1.564849,0.192142,-0.352031,-71.223118,-83.728121,-138.441432
