PacketCounter,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Roll,Pitch,Yaw
6019,6.271114,-0.528688,0.326219,0.302363,-0.026879,0.222169,-76.794004,-88.831166,97.341239
6020,6.067978,-0.462917,0.10972,0.285184,-0.041213,0.201982,-78.845524,-88.726124,99.559385
6021,5.988837,-0.615792,-0.070671,0.223881,-0.033187,0.170457,-80.21851,-88.637219,101.063475
6022,5.912118,-0.658316,-0.224137,0.241465,-0.014908,0.133634,-80.933459,-88.566181,101.919771
6023,5.883384,-0.597934,-0.227956,0.201916,-0.001191,0.091014,-81.093472,-88.518515,102.197996
6024,5.951701,-0.67449,-0.396861,0.171515,-0.009694,0.04103,-81.340618,-88.499199,102.546296
6025,6.096032,-0.683754,-0.595426,0.168948,-0.043566,-0.021457,-82.056934,-88.518723,103.362121
6026,6.179064,-0.595092,-0.723438,0.192514,-0.041503,-0.085047,-82.61939,-88.573227,104.037885
6027,6.299885,-0.709613,-0.762274,0.170219,-0.072505,-0.154745,-83.729282,-88.670001,105.248089
6028,6.321623,-0.967,-0.794322,0.171071,-0.121356,-0.206204,-86.309497,-88.796774,107.929782
6029,6.528994,-1.08632,-0.891256,0.1694,-0.217981,-0.258067,-92.420703,-88.950183,114.141674
6030,6.977888,-1.189895,-1.243176,0.121632,-0.283523,-0.308148,-103.335181,-89.106332,125.130262
6031,7.551212,-1.32625,-1.43132,0.108611,-0.301695,-0.37277,-120.021596,-89.24655,141.883035
6032,8.02045,-1.392976,-1.293933,0.07527,-0.278942,-0.423058,-142.806717,-89.32589,164.715927
6033,8.209436,-1.428973,-1.327292,0.078088,-0.300629,-0.459585,-168.754649,-89.278267,-169.287104
6034,8.56123,-1.257355,-1.506553,0.069388,-0.342713,-0.471721,171.721115,-89.085528,-149.718173
6035,9.194233,-0.968237,-1.639407,0.064831,-0.310839,-0.467594,159.580864,-88.845352,-137.536396
6036,9.964313,-0.355668,-1.372456,0.153428,-0.160181,-0.457732,150.466773,-88.648935,-128.329142
6037,10.11161,0.705193,-0.638937,0.211451,-0.149113,-0.434775,144.005359,-88.440746,-121.742031
6038,10.392126,1.294933,0.044761,0.022011,-0.305796,-0.350268,142.098825,-88.177779,-119.818978
6039,10.79928,1.147386,-0.109715,-0.243689,-0.366891,-0.211677,142.791309,-87.935683,-120.649126
6040,11.048454,0.870495,-0.967414,-0.434545,-0.30197,-0.090852,144.128234,-87.763375,-122.233116
6041,11.285138,0.720394,-1.829163,-0.463854,-0.356203,0.01572,146.809039,-87.598983,-125.179662
6042,11.813624,0.875665,-2.499457,-0.385177,-0.44526,0.063489,150.303774,-87.397997,-128.895646
6043,11.291347,0.834484,-3.208535,-0.316135,-0.386746,0.024107,152.547813,-87.209062,-131.321062
6044,11.087071,-0.893254,-3.747042,-0.351287,-0.298543,-0.03551,153.492714,-87.045205,-132.465776
6045,11.83724,-2.905088,-3.357454,-0.240984,-0.113296,-0.058391,153.263904,-86.971419,-132.372476
6046,13.071948,-4.625983,-0.609976,-0.001424,0.109345,-0.068106,152.023841,-87.006829,-131.128519
6047,15.00578,-4.293602,3.848444,0.561101,0.616892,-0.060967,148.114601,-87.294913,-126.890131
6048,16.243823,-0.693783,8.358118,0.186976,0.745791,0.060108,143.371828,-87.665533,-122.032221
6049,16.648204,1.568874,5.904654,-0.706821,-0.005006,0.243731,145.752135,-87.742814,-124.817302
6050,14.36295,3.825732,1.336431,-0.488101,-0.409592,0.224472,151.157862,-87.608048,-130.5039
6051,9.864417,2.098363,-1.005811,-1.015845,0.036235,0.145473,152.017734,-87.66508,-131.944595
6052,6.714218,-0.600583,-0.001504,-0.594718,0.307273,0.118882,151.011038,-87.850465,-131.274859
6053,6.81127,0.629752,2.945562,-0.19939,0.100622,0.135579,151.896338,-87.937332,-132.272636
6054,7.75746,0.173782,3.774985,-0.776319,-0.089564,0.207123,154.982718,-87.942791,-135.802795
6055,9.043992,-1.540691,2.793435,-0.784752,-0.205447,0.241163,159.17989,-87.887633,-140.450231
6056,10.804273,-0.898381,2.404372,-0.677656,-0.193146,0.207625,162.694592,-87.820615,-144.352533
6057,12.311636,-0.556042,1.580603,-0.875766,-0.080928,0.139724,164.438313,-87.798746,-146.597231
6058,13.522452,0.099105,1.724597,-0.816721,0.014098,0.069248,164.849623,-87.816079,-147.47364
6059,13.623899,1.001112,2.20859,-0.999768,0.058803,0.002059,163.961142,-87.848869,-147.155316
6060,13.127944,1.219052,1.956386,-1.186097,-0.012614,-0.050691,162.532004,-87.83265,-146.401738
6061,12.80592,1.420438,1.80528,-1.290228,-0.074598,-0.066662,161.088817,-87.779956,-145.694838
6062,12.64081,1.625676,1.635715,-1.367096,-0.084938,-0.066577,159.739159,-87.720339,-145.124593
6063,12.331607,2.233556,1.729216,-1.425605,-0.073204,-0.041617,158.639148,-87.672308,-144.838722
6064,12.289613,2.482857,1.677437,-1.660995,-0.120479,0.00099,158.248559,-87.607295,-145.396953
6065,12.204423,2.122181,1.369401,-1.845906,-0.093946,0.035336,158.017419,-87.564452,-146.22173
6066,11.983661,1.714999,1.431355,-2.019818,-0.032226,0.045369,157.519798,-87.556179,-146.878774
6067,11.638865,1.526186,1.616695,-2.185644,0.011607,0.043131,156.648022,-87.571423,-147.25718
6068,11.298772,1.833367,1.831654,-2.32455,0.040649,0.03206,155.417016,-87.5991,-147.355022
6069,10.927897,2.418889,1.720936,-2.488657,0.053799,0.016397,153.782391,-87.630292,-147.143667
6070,10.623024,2.714383,1.171147,-2.688349,0.049099,-0.010223,151.725365,-87.651413,-146.623534
6071,10.415493,2.646576,0.605576,-2.843171,0.107503,-0.044633,148.702315,-87.691178,-145.225906
6072,10.228885,2.512618,0.389272,-2.95281,0.207774,-0.081134,144.296266,-87.763213,-142.506755
6073,9.970161,2.365462,0.408095,-3.049278,0.266616,-0.112378,138.660391,-87.841083,-138.612684
6074,9.526963,2.165016,0.354791,-3.165061,0.268094,-0.133631,132.406416,-87.894835,-134.166439
6075,9.200902,1.90361,0.085183,-3.305163,0.226712,-0.138503,126.302256,-87.913506,-129.950738
6076,8.931022,1.653029,-0.299189,-3.42102,0.239913,-0.14823,119.835663,-87.91435,-125.438741
6077,8.717726,1.59056,-0.463802,-3.529159,0.296027,-0.157171,112.479851,-87.905224,-120.099
6078,8.537062,1.556851,-0.502095,-3.643425,0.324706,-0.172219,104.711977,-87.86732,-114.41236
6079,8.507163,1.361824,-0.836873,-3.736622,0.349868,-0.179415,96.809142,-87.799995,-108.643897
6080,8.326478,1.233924,-1.054908,-3.788933,0.383533,-0.197346,88.897143,-87.693739,-102.895993
6081,8.150418,1.12225,-1.307579,-3.819494,0.374643,-0.217064,81.784244,-87.54818,-97.964823
6082,8.020123,0.792399,-1.380569,-3.868396,0.317882,-0.227162,76.103269,-87.381165,-94.494534
6083,7.696171,0.186225,-1.566812,-3.93219,0.304015,-0.236567,71.131038,-87.197837,-91.769799
6084,7.392397,-0.326517,-1.788212,-3.945167,0.238093,-0.217735,67.245271,-87.028551,-90.139986
6085,7.455099,-0.737328,-1.976011,-3.94036,0.185584,-0.191468,64.031426,-86.880686,-89.180003
6086,7.642802,-1.180416,-2.260517,-3.92939,0.209127,-0.147886,60.614097,-86.745997,-88.00972
6087,7.923164,-1.658277,-2.324277,-3.868302,0.286296,-0.093774,56.491077,-86.610603,-86.097423
6088,7.814834,-2.003186,-2.231299,-3.816384,0.388265,-0.011269,51.432856,-86.47086,-83.217868
6089,7.746616,-2.12195,-2.181032,-3.762956,0.430096,0.057762,46.016293,-86.329402,-79.948436
6090,7.946032,-2.097269,-1.885247,-3.67641,0.465792,0.089308,40.599072,-86.167264,-76.627586
6091,7.845904,-2.014464,-1.181877,-3.584582,0.475954,0.102256,35.460651,-85.985171,-73.533294
6092,7.612038,-2.082888,-0.771388,-3.51549,0.32006,0.085778,31.504983,-85.857026,-71.583768
6093,7.617422,-2.412337,-0.785974,-3.422318,0.21465,0.051334,28.399883,-85.762199,-70.433995
6094,8.245446,-1.758858,-0.600087,-2.942276,0.240266,-0.051055,26.271918,-85.624654,-69.98725
6095,8.462123,-0.758728,0.495967,-2.76481,0.303058,-0.124311,24.59865,-85.434545,-69.89538
6096,8.744742,-1.487069,0.068258,-2.829396,0.158281,-0.141726,23.487528,-85.317064,-70.403625
6097,9.119639,-2.135834,-1.032252,-2.644244,0.11743,-0.138845,22.580192,-85.221436,-71.010954
6098,9.150967,-2.786272,-2.080887,-2.679068,0.181303,-0.11718,21.369702,-85.098616,-71.333056
6099,9.284601,-3.59125,-2.969015,-2.649773,0.200191,-0.100617,20.045816,-84.968492,-71.525657
6100,9.467716,-3.22608,-3.045066,-2.517184,0.200075,-0.106889,18.869132,-84.839029,-71.788406
6101,9.370514,-2.442271,-3.020691,-2.511195,0.098276,-0.141926,18.120989,-84.757512,-72.479473
6102,9.606477,-1.703356,-2.858453,-2.524677,-0.064032,-0.228498,18.199191,-84.750926,-74.006445
6103,9.332634,-1.083483,-2.97061,-2.594289,-0.22201,-0.314339,19.065939,-84.811601,-76.36695
6104,8.919845,-0.579499,-3.195748,-2.635708,-0.398125,-0.370828,20.700704,-84.953352,-79.519998
6105,9.108595,0.08127,-2.744508,-2.733654,-0.426551,-0.386749,22.576221,-85.096369,-82.972338
6106,9.593428,0.154545,-1.613304,-2.833129,-0.223416,-0.366647,23.852835,-85.130609,-85.878098
6107,9.48712,-0.300543,0.323383,-2.909589,-0.033193,-0.328639,24.320564,-85.068473,-88.018275
6108,11.450963,-0.746726,4.685279,-2.860117,0.128004,-0.409082,24.815386,-84.903614,-90.155223
6109,13.886049,-3.37626,7.698696,-2.919271,0.620004,-0.550348,24.656631,-84.446328,-91.673188
6110,14.114383,-6.379358,7.162983,-2.565281,0.692708,-0.698478,25.151258,-83.916764,-93.643255
6111,14.237941,-8.437493,3.356385,-2.830504,-0.040424,-0.849916,27.681887,-83.717967,-97.817458
6112,12.3714,-5.206678,-0.873867,-2.129608,0.221828,-1.006298,30.391466,-83.325465,-101.768052
6113,10.151582,0.968455,1.394426,-1.992133,0.595639,-1.010878,31.886422,-82.730696,-104.42156
6114,10.143599,0.473891,3.349199,-2.884999,0.14308,-0.900995,33.253708,-82.382185,-107.462988
6115,10.63295,0.980187,2.453416,-2.633443,-0.155898,-0.831911,35.048536,-82.185296,-110.794373
6116,11.428447,2.344434,1.927295,-2.732978,-0.221654,-0.785473,36.675173,-82.022797,-114.013044
6117,12.79059,2.135721,1.366971,-2.816873,-0.221503,-0.691265,37.853991,-81.880655,-116.831114
6118,13.873419,1.926284,0.964038,-2.800438,-0.084527,-0.519811,38.112518,-81.733587,-118.708994
6119,14.229683,1.158911,0.686377,-2.854004,0.031107,-0.306866,37.371594,-81.608561,-119.610354
6120,13.621585,0.290148,0.785692,-2.856284,0.111674,-0.086601,35.772783,-81.52574,-119.644037
6121,12.850627,-0.451455,0.84137,-2.96457,0.066461,0.106999,33.610439,-81.526147,-119.172673
6122,11.995961,-1.207924,0.301156,-3.044421,-0.004882,0.226748,31.163981,-81.596513,-118.458374
6123,11.365779,-1.210619,-0.345986,-3.044531,-0.05974,0.283815,28.597158,-81.704259,-117.624655
6124,11.236978,-0.931722,-0.634972,-3.11691,-0.079345,0.293625,25.951184,-81.820602,-116.751033
6125,11.277848,-0.828948,-0.770142,-3.182342,-0.029758,0.243456,23.315813,-81.891571,-115.928265
6126,11.058959,-0.515648,-0.735924,-3.176893,-0.018997,0.158143,20.964238,-81.935108,-115.386934
6127,10.682706,-0.153424,-0.812528,-3.190257,-0.035943,0.088939,18.873212,-81.969426,-115.118699
6128,10.143416,0.089027,-0.910839,-3.176976,-0.016908,0.042314,16.942193,-81.985811,-115.002097
6129,9.67211,0.24769,-0.859993,-3.187922,0.03299,0.014547,15.04911,-81.967769,-114.932427
6130,9.44498,0.048174,-0.815818,-3.228988,0.064488,0.009812,13.129797,-81.93339,-114.857608
6131,9.257113,-0.209213,-0.792517,-3.264496,0.09279,0.012489,11.159531,-81.880994,-114.754282
6132,9.010832,-0.646252,-0.948916,-3.309607,0.104532,0.022635,9.133886,-81.824806,-114.618579
6133,8.681088,-1.024693,-1.041359,-3.31919,0.126789,0.023494,7.097222,-81.753123,-114.4798
6134,8.384151,-1.272076,-1.132748,-3.352945,0.132861,0.023524,5.062091,-81.679769,-114.359466
6135,8.303501,-1.675505,-1.206922,-3.353559,0.113938,0.007355,3.109135,-81.613556,-114.325144
6136,8.202101,-2.191379,-1.269146,-3.31193,0.107153,-0.015148,1.287098,-81.55322,-114.396356
6137,8.124479,-2.557518,-1.351779,-3.239484,0.048086,-0.032075,-0.41787,-81.52438,-114.546662
6138,8.110073,-2.949757,-1.440917,-3.165638,-0.006784,-0.041224,-2.04165,-81.530528,-114.733554
6139,8.008695,-3.331184,-1.566668,-3.053001,-0.029064,-0.055694,-3.55271,-81.54779,-114.971877
6140,7.947088,-3.642596,-1.644579,-2.916039,-0.027597,-0.05561,-4.986312,-81.568079,-115.206442
6141,7.784311,-3.763015,-1.573777,-2.784412,0.060384,-0.055322,-6.316643,-81.536045,-115.471891
6142,7.54691,-4.053966,-1.321935,-2.693031,0.115255,-0.065193,-7.528719,-81.47751,-115.801319
6143,7.322951,-4.060858,-1.115326,-2.58373,0.142898,-0.080869,-8.598496,-81.402391,-116.214058
6144,7.331042,-3.763346,-0.987858,-2.456504,0.09146,-0.118568,-9.481668,-81.364126,-116.73928
6145,7.342579,-3.573206,-0.84235,-2.334493,0.055403,-0.166922,-10.134368,-81.348707,-117.429535
6146,7.064711,-3.69665,-0.897809,-2.218723,0.009151,-0.221822,-10.550855,-81.369407,-118.289127
6147,7.047116,-3.830757,-1.098758,-2.09013,-0.080068,-0.249405,-10.846216,-81.440646,-119.199091
6148,7.189197,-3.988875,-1.42789,-1.972192,-0.1219,-0.266121,-11.039303,-81.541391,-120.141551
6149,7.22528,-4.120242,-1.697039,-1.805554,-0.097257,-0.274899,-11.071114,-81.625943,-121.152684
6150,7.187262,-4.159442,-1.720855,-1.649922,-0.087867,-0.278474,-10.989026,-81.70931,-122.186311
6151,7.203748,-4.091362,-1.615489,-1.505467,-0.120906,-0.278127,-10.831098,-81.807142,-123.214982
6152,7.494731,-4.038808,-1.454763,-1.386853,-0.132004,-0.280844,-10.595563,-81.914984,-124.250961
6153,7.908878,-3.535761,-0.677077,-1.148741,-0.034849,-0.307661,-10.022834,-81.965781,-125.491673
6154,7.565307,-2.624039,-0.506725,-1.035771,-0.185376,-0.324519,-9.412247,-82.105598,-126.702912
6155,7.945103,-2.573009,-1.378646,-1.002365,-0.294427,-0.301844,-8.903524,-82.299196,-127.79358
6156,8.028084,-2.428883,-1.721723,-0.898639,-0.190461,-0.247896,-8.471326,-82.4324,-128.744658
6157,8.075426,-2.387695,-1.721678,-0.889211,-0.202622,-0.164607,-8.368147,-82.560521,-129.360136
6158,8.800752,-2.414905,-1.608431,-0.904592,-0.325722,-0.043842,-8.888753,-82.752917,-129.353361
6159,9.887764,-2.63001,-1.715714,-0.976002,-0.431714,0.084828,-10.122698,-82.988395,-128.670899
6160,10.862333,-3.052674,-2.054376,-0.993072,-0.470943,0.187193,-11.970477,-83.237163,-127.37843
6161,11.58647,-3.12219,-2.338721,-0.949115,-0.441286,0.226905,-14.050327,-83.454055,-125.829503
6162,11.613232,-3.265093,-3.006036,-0.909861,-0.355964,0.17364,-15.868734,-83.63033,-124.519817
6163,11.690734,-3.421105,-3.373215,-0.829244,-0.353624,0.086236,-17.259362,-83.8105,-123.596321
6164,12.015041,-3.817014,-3.525132,-0.794301,-0.372548,-0.016595,-18.226707,-84.02203,-123.076915
6165,11.850448,-4.26704,-4.040518,-0.733519,-0.400586,-0.096424,-18.804249,-84.2574,-122.916361
6166,11.762142,-4.18109,-4.139788,-0.664277,-0.396551,-0.130756,-19.208066,-84.502344,-122.888827
6167,12.125697,-3.975826,-2.759751,-0.618664,-0.271614,-0.128128,-19.32734,-84.673715,-123.122614
6168,13.068714,-2.976263,-0.46628,-0.618506,-0.302454,-0.064132,-19.934963,-84.855357,-122.86417
6169,14.615609,-2.080976,1.040407,-0.763353,-0.317999,0.065372,-21.445149,-85.01292,-121.784689
6170,15.242537,-0.690752,1.502321,-0.712066,-0.197819,0.186962,-23.496318,-85.082921,-120.131321
6171,13.546336,0.749971,0.602651,-0.782752,-0.2021,0.26293,-26.058474,-85.125558,-118.007455
6172,11.516941,-0.110991,-0.969142,-1.208431,-0.373905,0.255596,-29.483363,-85.253229,-115.261269
6173,10.995539,-1.348104,-0.871241,-1.213974,-0.24449,0.13574,-31.808505,-85.335153,-113.623717
6174,10.064898,-1.354775,0.076885,-0.970394,-0.078092,-0.039981,-32.431632,-85.391745,-113.552332
6175,10.143907,-1.111569,1.403009,-0.947821,-0.096878,-0.181742,-32.190726,-85.495475,-114.336329
6176,10.238515,-1.652235,2.490505,-0.986605,-0.057103,-0.226951,-31.573322,-85.598585,-115.518603
6177,9.93124,-1.581686,2.397061,-0.894831,-0.124605,-0.20389,-31.207356,-85.721472,-116.397342
6178,10.06236,-1.463974,2.29767,-0.939324,-0.017356,-0.151441,-30.825506,-85.781345,-117.316029
6179,10.370393,-0.96522,2.767673,-0.902952,0.141745,-0.051979,-30.384553,-85.727641,-118.274518
6180,10.854671,-0.217335,3.03278,-0.980729,0.096559,0.066097,-31.014054,-85.667362,-118.202957
6181,11.680614,-0.031576,2.520182,-1.086846,0.020765,0.157938,-32.509266,-85.610726,-117.325476
6182,11.872624,-0.373759,2.057982,-1.087414,0.117124,0.199732,-33.902143,-85.498515,-116.549596
6183,11.566678,-0.649813,1.978407,-1.038361,0.203253,0.176243,-34.668636,-85.346699,-116.375038
6184,11.65744,-1.033948,2.046286,-1.037271,0.163006,0.110912,-35.256457,-85.240395,-116.377896
6185,12.100472,-1.697895,1.863498,-1.0402,0.125631,0.037375,-35.51497,-85.170671,-116.714104
6186,12.709673,-1.994847,1.571179,-0.945942,0.052716,-0.024591,-35.724312,-85.160999,-117.044372
6187,12.978203,-1.753446,1.228682,-0.907827,0.020052,-0.078747,-35.683261,-85.179382,-117.605115
6188,12.32561,-1.402171,1.090432,-0.889582,0.084511,-0.115415,-35.231407,-85.185028,-118.5666
6189,11.488489,-1.121576,1.003009,-0.906587,0.098642,-0.137653,-34.550428,-85.18511,-119.768813
6190,10.579321,-0.734831,0.954669,-0.876701,0.109948,-0.149157,-33.801727,-85.187845,-121.020823
6191,9.75126,-0.414691,0.86553,-0.888854,0.108074,-0.139845,-33.063256,-85.18154,-122.270536
6192,9.208571,-0.385145,0.711823,-0.911809,0.073333,-0.139503,-32.52306,-85.196502,-123.333487
6193,8.867892,-0.45203,0.497349,-0.904034,0.061083,-0.144867,-31.932133,-85.212303,-124.44383
6194,8.635181,-0.535241,0.367675,-0.909318,0.041184,-0.168032,-31.325805,-85.249853,-125.571634
6195,8.377132,-0.676214,0.197617,-0.922123,0.037739,-0.213395,-30.400404,-85.295063,-127.027882
6196,8.114924,-0.796464,0.082718,-0.909819,0.049304,-0.262006,-29.157577,-85.352433,-128.794435
6197,7.985068,-0.726933,0.076371,-0.892277,0.045219,-0.308103,-27.540238,-85.414337,-130.927488
6198,7.851733,-0.435961,0.049858,-0.854902,0.047624,-0.348953,-25.624296,-85.486906,-133.337386
6199,7.620566,-0.067982,0.064488,-0.847282,0.066492,-0.376364,-23.352305,-85.542234,-136.100853
6200,7.413144,0.294872,0.01827,-0.849279,0.089385,-0.394222,-20.878489,-85.587463,-139.066633
6201,7.399622,0.646147,0.081122,-0.847367,0.070282,-0.40469,-18.288134,-85.627503,-142.149102
6202,7.371587,0.81315,0.091042,-0.875229,0.02723,-0.401054,-15.810973,-85.687682,-145.132672
6203,7.248681,0.654878,0.051341,-0.908713,-0.007268,-0.378625,-13.485578,-85.746482,-147.984241
6204,7.110586,0.565432,-0.028566,-0.894514,-0.037718,-0.339286,-11.450719,-85.817282,-150.534785
6205,6.985246,0.317071,-0.165959,-0.95009,-0.073887,-0.287078,-9.814203,-85.888855,-152.718939
6206,6.886765,0.049774,-0.396466,-0.955216,-0.110307,-0.239561,-8.549624,-85.980882,-154.531553
6207,6.838523,-0.035253,-0.605279,-0.929735,-0.111631,-0.182303,-7.664918,-86.058363,-155.949938
6208,6.738807,-0.260314,-0.619789,-0.933439,-0.132513,-0.11969,-7.29168,-86.150393,-156.856229
6209,6.594613,-0.402165,-0.71612,-0.915014,-0.154552,-0.05371,-7.464495,-86.241535,-157.206009
6210,6.541384,-0.418568,-0.936023,-0.940819,-0.231983,0.007338,-8.292247,-86.380681,-156.912844
6211,6.679983,-0.430179,-1.306109,-0.99309,-0.328345,0.06736,-9.892537,-86.559844,-155.877151
6212,7.0075,-0.414605,-1.617999,-1.017137,-0.378886,0.117076,-12.262176,-86.768535,-154.08343
6213,7.452369,-0.407316,-1.742633,-1.077075,-0.384824,0.170598,-15.499402,-86.959017,-151.456956
6214,7.912628,-0.490697,-1.862458,-1.125193,-0.381228,0.198702,-19.478263,-87.142376,-148.11459
6215,8.515946,0.068096,-1.509481,-0.954187,-0.348436,0.217885,-23.835222,-87.282318,-144.297391
6216,8.747692,0.76255,-0.923454,-0.936799,-0.342198,0.227419,-28.744205,-87.410258,-139.916739
6217,9.08867,0.928758,-0.778433,-1.059216,-0.483693,0.250738,-35.395764,-87.570168,-133.86384
6218,9.786169,0.632351,-0.785991,-1.142656,-0.434258,0.271004,-42.760448,-87.675726,-127.144357
6219,10.342975,-0.598219,-0.400339,-1.091855,-0.147677,0.261199,-47.338384,-87.631542,-123.186255
6220,10.815516,-1.428022,0.183791,-0.796461,0.09657,0.209362,-48.774805,-87.515445,-122.201604
6221,11.102439,-1.03574,0.441045,-0.509615,0.186585,0.126713,-48.266498,-87.392433,-123.00025
6222,11.127505,-0.776007,-0.133515,-0.572371,0.007736,0.048773,-48.983739,-87.378698,-122.606945
6223,11.26013,-2.352154,-1.211076,-0.779401,-0.07308,-0.054604,-49.602058,-87.431961,-122.432575
6224,11.071353,-2.984483,-2.638535,-0.661062,-0.059221,-0.14627,-49.396767,-87.527989,-123.013667
6225,11.425457,-2.046048,-3.125988,-0.726676,-0.1208,-0.188611,-49.303403,-87.657308,-123.521398
6226,11.849599,-1.190653,-3.402155,-0.783931,-0.096195,-0.188114,-49.114669,-87.785435,-124.156386
6227,11.747818,0.321702,-3.427479,-0.70146,-0.118319,-0.161486,-49.17691,-87.901991,-124.493855
6228,11.95203,1.951231,-3.173972,-0.655161,-0.323055,-0.165699,-52.038408,-88.103773,-122.00281
6229,12.854352,2.737917,-2.691847,-0.837155,-0.503481,-0.196915,-57.98086,-88.364488,-116.535
6230,13.947582,1.675313,-2.5264,-1.08694,-0.460294,-0.247645,-65.088503,-88.625993,-110.044317
6231,14.985681,0.474294,-1.879005,-1.014529,-0.298222,-0.333317,-69.379497,-88.871526,-106.331295
6232,15.196052,-0.771357,-1.126295,-1.071765,-0.147768,-0.423046,-70.188627,-89.138445,-106.132484
6233,14.171915,-2.03523,-0.614433,-0.878336,0.002991,-0.451177,-62.315051,-89.378152,-114.507557
6234,12.686057,-1.681595,0.472314,-0.683167,-0.017698,-0.382669,-50.9359,-89.579765,-126.274853
6235,11.60703,-1.585177,0.79358,-0.852502,-0.21114,-0.24081,-52.49342,-89.765402,-125.203332
6236,10.99124,-1.594862,0.742781,-0.803494,-0.217727,-0.082115,-87.467397,-89.867245,-90.685875
6237,10.476922,-1.15267,1.328133,-0.74,-0.146665,0.029663,-118.21869,-89.83497,-60.356041
6238,10.368323,-0.974348,2.434774,-0.691877,-0.06086,0.101843,-122.514266,-89.767558,-56.453261
6239,10.037209,-0.873565,3.437608,-0.726162,0.008244,0.135745,-114.175541,-89.705184,-65.205705
6240,9.848546,-1.518138,2.731639,-0.928067,-0.115011,0.140027,-120.419546,-89.605099,-59.489824
6241,10.328132,-1.708679,1.398817,-0.83651,-0.084005,0.057436,-124.202414,-89.555487,-56.183722
6242,10.150479,-1.37395,1.458633,-0.63224,0.16058,-0.059551,-117.651804,-89.633078,-63.093332
6243,9.688029,-0.861204,1.841487,-0.592073,0.238108,-0.158879,-98.510131,-89.768003,-82.572054
6244,9.935727,-0.659542,1.79452,-0.663149,0.146802,-0.230676,-66.766495,-89.901978,-114.692344
6245,10.648784,-0.59421,1.471286,-0.597734,0.09686,-0.265273,34.49714,-89.884425,143.703877
6246,11.608014,-0.526941,1.314274,-0.514189,0.039193,-0.219225,61.257406,-89.774352,116.652336
6247,12.287832,-0.82228,1.177729,-0.46019,-0.013039,-0.113202,68.796221,-89.714512,108.852205
6248,12.581211,-1.129516,1.039048,-0.391465,-0.072895,0.019352,78.616834,-89.732633,98.810604
6249,12.165881,-1.561988,0.73828,-0.320658,-0.070617,0.142772,85.597131,-89.815319,91.648959
6250,11.191229,-1.974166,0.608686,-0.203128,-0.052006,0.2303,112.857359,-89.935502,64.275606
6251,10.194047,-2.048418,0.843225,-0.090355,-0.053391,0.282989,-118.896959,-89.887222,-64.019466
6252,9.358354,-1.830931,0.939564,-0.015795,-0.060747,0.300502,-110.557048,-89.718151,-72.365338
6253,8.594246,-1.77878,0.862955,0.03322,-0.089767,0.312212,-108.764159,-89.536467,-74.136799
6254,8.136406,-1.601521,0.676997,0.098127,-0.129573,0.309239,-110.87094,-89.347688,-71.970736
6255,7.773413,-1.392263,0.470289,0.170732,-0.104416,0.303151,-110.391279,-89.168148,-72.350177
6256,7.5889,-1.349018,0.400068,0.208182,-0.12696,0.307773,-111.29213,-88.980165,-71.327105
6257,7.517077,-1.355802,0.313613,0.277644,-0.124297,0.316507,-111.183508,-88.78943,-71.274211
6258,7.341861,-1.431137,0.243834,0.311895,-0.092888,0.320015,-110.793774,-88.601643,-71.482628
6259,7.293172,-1.485369,0.072761,0.359345,-0.087827,0.328229,-109.897654,-88.411911,-72.170664
6260,7.182258,-1.667022,0.102915,0.395016,-0.042525,0.336624,-108.662265,-88.224348,-73.177637
6261,6.97391,-1.644284,0.02868,0.461571,-0.030137,0.337459,-107.08298,-88.039122,-74.49073
6262,6.883451,-1.652872,0.064263,0.490421,-0.044341,0.329534,-106.273343,-87.853699,-75.01735
6263,6.764734,-1.552114,0.025323,0.529108,-0.062819,0.315512,-105.582537,-87.674091,-75.402866
6264,6.703469,-1.507194,-0.103431,0.539931,-0.069462,0.286263,-105.400417,-87.508048,-75.273296
6265,6.726422,-1.556382,-0.225051,0.554037,-0.07805,0.254719,-105.182246,-87.359582,-75.171499
6266,6.82423,-1.371447,-0.360286,0.598394,-0.092656,0.214929,-105.462852,-87.229137,-74.545252
6267,6.967288,-1.293928,-0.533381,0.57274,-0.113689,0.162192,-105.893761,-87.126165,-73.782838
6268,7.197072,-1.224126,-0.797347,0.610237,-0.099067,0.113402,-106.473782,-87.049821,-72.849985
6269,7.485252,-0.996421,-0.928446,0.621051,-0.076689,0.055804,-106.75102,-87.010725,-72.213631
6270,7.688355,-0.968997,-1.028067,0.630614,-0.055645,-0.000302,-107.184822,-87.003011,-71.415502
6271,7.96016,-0.880188,-1.029982,0.656776,-0.093542,-0.055784,-107.971333,-87.0214,-70.248676
6272,8.224778,-1.029859,-1.074442,0.645376,-0.154858,-0.096294,-109.782573,-87.045664,-68.06284
6273,8.422395,-1.294751,-1.500311,0.664552,-0.288713,-0.126211,-112.908664,-87.056901,-64.548916
6274,8.57779,-1.150151,-1.731588,0.751782,-0.345717,-0.164887,-116.969218,-87.058236,-60.049827
6275,8.494808,-1.321671,-1.870197,0.763222,-0.369731,-0.198862,-121.228832,-87.058781,-55.344303
6276,8.531092,-1.305765,-1.652376,0.874301,-0.442424,-0.217899,-126.360819,-87.018455,-49.701996
