PacketCounter,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Roll,Pitch,Yaw
5986,19.931848,1.000493,-1.86994,-1.615612,0.767832,-2.619508,101.774789,-54.882648,-92.406651
5987,21.524873,-0.890431,-2.087989,-1.652288,0.877182,-2.787315,99.733552,-53.407957,-91.054447
5988,21.506829,-2.499301,-2.126418,-1.523058,0.915673,-2.96533,97.843629,-51.808616,-89.774648
5989,21.772283,-2.876176,-1.287582,-1.347919,0.849708,-3.123684,96.206803,-50.093166,-88.657999
5990,22.180995,-2.484407,-0.75338,-1.157724,0.770227,-3.261061,94.82749,-48.275441,-87.712538
5991,22.492129,-0.595151,1.499846,-0.814412,0.733045,-3.463632,93.746972,-46.330102,-86.871869
5992,21.474912,0.038986,-0.427326,-0.744373,0.752214,-3.641493,92.766389,-44.271219,-86.09295
5993,21.500663,-0.988403,0.427166,-0.475417,0.727605,-3.771328,92.018686,-42.132776,-85.391485
5994,17.865506,0.642359,-1.764046,-0.043447,0.886767,-3.798882,91.493866,-39.972476,-84.630848
5995,17.125513,-0.281647,-2.141425,0.139715,0.846396,-3.649852,91.143739,-37.896853,-83.937508
5996,14.12858,0.743996,-1.280256,0.294881,1.009018,-3.366286,90.853212,-35.978205,-83.173457
5997,12.479982,0.752978,-1.677353,-0.099216,0.918198,-3.071594,90.413133,-34.228755,-82.496988
5998,11.775615,-1.015188,-0.613446,-0.517705,0.942748,-2.673997,89.758268,-32.697232,-81.847887
5999,10.053689,0.634818,-1.565517,-0.550548,0.899984,-2.326799,89.128381,-31.3642,-81.244044
6000,6.723276,0.279557,-2.482195,-0.583419,0.752964,-1.875377,88.550005,-30.280957,-80.768211
6001,7.154009,1.542078,-1.317076,-0.759717,0.350792,-1.631679,88.015626,-29.345922,-80.557315
6002,7.319743,-2.562767,-3.168416,-0.123368,0.392573,-1.112143,87.833278,-28.700791,-80.327711
6003,5.880734,-3.108743,-1.884087,0.367108,0.324466,-0.443154,87.947499,-28.445997,-80.114528
6004,4.511666,-2.795136,-1.527022,0.072128,0.24515,0.029974,87.912671,-28.457896,-79.955228
6005,3.645901,-2.394652,-1.765277,-0.067782,0.171186,0.456339,87.815086,-28.721611,-79.81964
6006,3.011748,-1.940131,-1.922985,-0.199717,0.080993,0.900523,87.663965,-29.235154,-79.744435
6007,2.716513,-1.65461,-2.21138,-0.281411,-0.046084,1.316211,87.499672,-29.996019,-79.725005
6008,2.573612,-1.422049,-2.34518,-0.19466,-0.156559,1.698074,87.415785,-30.971784,-79.779995
6009,2.576888,-1.097576,-2.223923,-0.031584,-0.246555,2.053286,87.4522,-32.159814,-79.870478
6010,2.809318,-0.857332,-2.310535,0.137258,-0.324718,2.402923,87.61296,-33.543141,-80.022289
6011,2.896512,-0.713763,-2.481931,0.296912,-0.368775,2.747309,87.885437,-35.130886,-80.189684
6012,3.073447,-0.495946,-2.529083,0.439925,-0.432928,3.083208,88.275175,-36.904565,-80.424163
6013,3.539245,-0.081943,-2.374282,0.497854,-0.475232,3.397706,88.733311,-38.864442,-80.691195
6014,4.184541,0.135448,-2.343445,0.492686,-0.496758,3.693058,89.222765,-40.984951,-81.014251
6015,4.849043,0.293969,-2.298452,0.499497,-0.522503,3.933675,89.76256,-43.248167,-81.377461
6016,5.425852,0.336142,-2.485751,0.536577,-0.546922,4.139816,90.380902,-45.619506,-81.821726
6017,6.002351,0.589581,-2.423668,0.561705,-0.599621,4.335761,91.105232,-48.106037,-82.357862
